"","meanImp","medianImp","minImp","maxImp","normHits","decision"
"AMT_DOWN_PAYMENT_min",3.01906706260501,2.93345978086145,1.67773049983688,4.59991486943177,0.408163265306122,"Tentative"
"AMT_GOODS_PRICE_min",6.37642369135905,6.25940515391806,3.28899007878319,8.53845021058796,1,"Confirmed"
"WEEKDAY_APPR_PROCESS_START_min",4.34284058048507,4.33502156185393,2.93066036740537,5.88470835626776,0.938775510204082,"Confirmed"
"HOUR_APPR_PROCESS_START_min",4.76792309342281,4.85557440092628,3.01570024221808,7.00702857458816,0.959183673469388,"Confirmed"
"FLAG_LAST_APPL_PER_CONTRACT_min",0.809502096070394,1.02416481840877,-1.22117623043924,2.16351549334814,0,"Rejected"
"NFLAG_LAST_APPL_IN_DAY_min",0.958401078065321,0.990478890373558,-1.34049761464157,2.79257475462009,0,"Rejected"
"RATE_DOWN_PAYMENT_min",3.60975920798478,3.55181627250884,1.68314905948632,4.79646358470617,0.693877551020408,"Tentative"
"RATE_INTEREST_PRIMARY_min",-0.586039501774138,-0.603682542906436,-2.0537258496078,0.242136590163708,0,"Rejected"
"RATE_INTEREST_PRIVILEGED_min",0.285343496065266,0.234636667368916,-0.69507729196148,1.39691533239117,0,"Rejected"
"NAME_CASH_LOAN_PURPOSE_min",3.65417233653757,3.68046720287814,2.12909057715754,4.72061205379637,0.73469387755102,"Tentative"
"NAME_CONTRACT_STATUS_min",0.903106272010615,1.10121019559669,-1.33404206267273,2.66170407348896,0,"Rejected"
"DAYS_DECISION_min",6.42282223404812,6.45921328750767,5.07704439762574,8.03736769997175,1,"Confirmed"
"NAME_PAYMENT_TYPE_min",1.70258470330827,1.70658322702899,-0.138232839959466,2.78112062359639,0,"Rejected"
"CODE_REJECT_REASON_min",5.24235683369484,5.27400315003974,4.18981325584679,6.53110066687858,1,"Confirmed"
"NAME_TYPE_SUITE_min",2.57857968902516,2.48093560463936,0.73323562361749,4.25322073154393,0.244897959183673,"Tentative"
"NAME_CLIENT_TYPE_min",2.50957515630834,2.61421861033626,0.0617026359913548,4.39273795812876,0.204081632653061,"Rejected"
"NAME_GOODS_CATEGORY_min",2.63523523980965,2.62063378508652,1.15509704082908,4.3181400783831,0.224489795918367,"Tentative"
"NAME_PORTFOLIO_min",2.00939789629445,2.04374759337008,0.712871619222045,2.96583197781493,0.0204081632653061,"Rejected"
"NAME_PRODUCT_TYPE_min",2.87485266000533,2.91613558001288,1.2305951452684,3.87004959807455,0.346938775510204,"Tentative"
"CHANNEL_TYPE_min",2.34479254984921,2.42479659323765,1.21067604789653,3.45801055077232,0.0612244897959184,"Rejected"
"SELLERPLACE_AREA_min",5.25566784090165,5.26567671870747,2.81162084746596,7.01819759041256,0.959183673469388,"Confirmed"
"NAME_SELLER_INDUSTRY_min",2.80085361796436,2.7223074961459,1.05000298043699,4.96462885930046,0.36734693877551,"Tentative"
"CNT_PAYMENT_min",5.49717148975365,5.55083921821051,3.2393925685613,7.67536483093377,1,"Confirmed"
"NAME_YIELD_GROUP_min",4.35228188824632,4.37756279711405,3.22374196676111,5.35943774691715,1,"Confirmed"
"PRODUCT_COMBINATION_min",3.70348254795762,3.68596877424806,2.34069804495114,5.21131352720864,0.795918367346939,"Confirmed"
"DAYS_FIRST_DRAWING_min",5.09559472863531,4.95580599354091,3.11782780462584,6.97992026197799,1,"Confirmed"
"DAYS_FIRST_DUE_min",6.49135541951203,6.59082265121562,4.97603748768325,8.05769646171162,1,"Confirmed"
"DAYS_LAST_DUE_1ST_VERSION_min",6.51195410411119,6.59170589925509,4.3723397354765,8.43620934325289,1,"Confirmed"
"DAYS_LAST_DUE_min",5.84626029876516,5.860962567689,3.67187760256555,7.61573341617379,1,"Confirmed"
"DAYS_TERMINATION_min",5.75967704029409,5.78429469720062,4.26788921080747,7.71110361180454,1,"Confirmed"
"NFLAG_INSURED_ON_APPROVAL_min",1.81860544389428,2.13927091742097,0.162014018982342,2.94884396378665,0,"Rejected"
"APP_CREDIT_PERC_min",8.52741056695518,8.73086296561557,5.7998772518854,10.1866255508954,1,"Confirmed"
"NAME_CONTRACT_TYPE_max",1.60402497754899,1.68251854415982,-0.501637551461041,2.52239205113441,0,"Rejected"
"AMT_ANNUITY_max.y",8.2314577038002,8.54465076034041,5.31969913274081,10.6936505754791,1,"Confirmed"
"AMT_APPLICATION_max",5.97879302574503,6.05830981459218,2.80797302253096,8.39069734177255,0.979591836734694,"Confirmed"
"AMT_CREDIT_max",6.89938427469782,6.96429495965479,4.27634043252646,9.17489010229687,1,"Confirmed"
"AMT_DOWN_PAYMENT_max",4.38696073015868,4.3851445604135,3.06830607500862,6.04498551658159,0.959183673469388,"Confirmed"
"AMT_GOODS_PRICE_max",7.02509178494603,7.11429921570092,3.94057482782496,9.88339283067182,1,"Confirmed"
"WEEKDAY_APPR_PROCESS_START_max",3.22042128774723,3.33332928072292,0.977012338890625,4.92613948981637,0.612244897959184,"Tentative"
"HOUR_APPR_PROCESS_START_max",3.43886133315851,3.479793115136,0.816259456092554,5.50327508651928,0.571428571428571,"Tentative"
"FLAG_LAST_APPL_PER_CONTRACT_max",0,0,0,0,0,"Rejected"
"NFLAG_LAST_APPL_IN_DAY_max",0,0,0,0,0,"Rejected"
"RATE_DOWN_PAYMENT_max",4.16440935410653,4.2086683631429,2.81519802887904,5.55127174595693,0.877551020408163,"Confirmed"
"RATE_INTEREST_PRIMARY_max",-0.00837322704409024,0.0700620282879706,-1.26027994059515,0.987630767775384,0,"Rejected"
"RATE_INTEREST_PRIVILEGED_max",-0.206968134641541,-0.219503929054639,-2.25166571290246,2.65040863969283,0,"Rejected"
"NAME_CASH_LOAN_PURPOSE_max",2.32248932803052,2.38153281036466,1.15005627235365,3.28673140307301,0.0408163265306122,"Rejected"
"NAME_CONTRACT_STATUS_max",4.15429920712495,4.10205612656122,3.06634373113812,5.43727480078965,0.938775510204082,"Confirmed"
"DAYS_DECISION_max",6.724926465012,6.87555442505533,3.91695936262795,8.46616268241598,1,"Confirmed"
"NAME_PAYMENT_TYPE_max",1.47038813325769,1.56968025811248,-0.00532367001574717,2.80151749300572,0,"Rejected"
"CODE_REJECT_REASON_max",1.88965093304783,1.96382388592993,0.439015830237436,3.02669878237223,0,"Rejected"
"NAME_TYPE_SUITE_max",3.32221719307372,3.2511960115605,1.61622340904825,4.82816924860794,0.571428571428571,"Tentative"
"NAME_CLIENT_TYPE_max",2.71254330994057,2.6011389981366,1.63102302971414,3.75867066477163,0.163265306122449,"Rejected"
"NAME_GOODS_CATEGORY_max",3.98376311232247,3.88147981065537,2.44120769876228,5.65859645050555,0.795918367346939,"Confirmed"
"NAME_PORTFOLIO_max",1.77045468960017,1.83451634555759,-0.462219577489912,3.27696262632267,0.0612244897959184,"Rejected"
"NAME_PRODUCT_TYPE_max",1.76810088679316,1.90572640080877,0.129701118101188,3.41499153925202,0.0408163265306122,"Rejected"
"CHANNEL_TYPE_max",2.16184477995966,2.12089458662363,0.278678601032734,4.6061347841603,0.183673469387755,"Rejected"
"SELLERPLACE_AREA_max",3.61957331335197,3.6443923195656,2.05322497578484,5.37867538138496,0.714285714285714,"Tentative"
"NAME_SELLER_INDUSTRY_max",2.98634676175221,2.93651393184545,1.60493843222674,4.10326953632625,0.387755102040816,"Tentative"
"CNT_PAYMENT_max",4.43622450836854,4.42496536846849,2.82674121904458,5.83966430906821,0.938775510204082,"Confirmed"
"NAME_YIELD_GROUP_max",3.83538906411531,3.88030980044233,2.42905342289796,5.54964180235946,0.714285714285714,"Tentative"
"PRODUCT_COMBINATION_max",2.73766239112209,2.86485939950838,0.896906557894684,4.35845071190261,0.36734693877551,"Tentative"
"DAYS_FIRST_DRAWING_max",5.17775682433192,5.1918248072375,3.89792514379606,6.92374248181859,1,"Confirmed"
"DAYS_FIRST_DUE_max",6.46568901811974,6.53339855559515,3.64892196414012,8.5453614659867,1,"Confirmed"
"DAYS_LAST_DUE_1ST_VERSION_max",7.68655462078353,7.77513816933415,5.09701688514664,9.81670172468442,1,"Confirmed"
"DAYS_LAST_DUE_max",4.95498889433363,4.97431573109955,3.62309961388159,6.61082808389834,1,"Confirmed"
"DAYS_TERMINATION_max",4.65901265997367,4.65021368957185,2.75934685720694,6.62165708112754,0.959183673469388,"Confirmed"
"NFLAG_INSURED_ON_APPROVAL_max",1.3342437069142,1.53575443826097,-0.402389760629518,2.2896243272217,0,"Rejected"
"NAME_CONTRACT_TYPE_sum",5.79473376243685,5.78833913416539,3.4690067126512,7.49169933773098,1,"Confirmed"
"AMT_ANNUITY_sum.y",6.89157535384336,7.06098673588949,4.33625389234033,8.15543308591852,1,"Confirmed"
"AMT_APPLICATION_sum",6.39240158972011,6.48878247871859,3.81353964437704,9.7176422381731,1,"Confirmed"
"AMT_CREDIT_sum",7.89550557901295,7.98221232411605,5.23475138390002,9.70609777241248,1,"Confirmed"
"AMT_DOWN_PAYMENT_sum",4.28830828549595,4.23581230186918,2.80012244213165,6.08811795392747,0.938775510204082,"Confirmed"
"AMT_GOODS_PRICE_sum",6.38981260373237,6.53481462687117,4.21629920366555,8.33225904617111,1,"Confirmed"
"WEEKDAY_APPR_PROCESS_START_sum",7.13396894355695,7.21650001141437,4.5091374044006,8.79063552593929,1,"Confirmed"
"HOUR_APPR_PROCESS_START_sum",7.88216653149868,7.92163738409346,6.25085532990944,9.70991934365831,1,"Confirmed"
"FLAG_LAST_APPL_PER_CONTRACT_sum",3.96196639676258,3.95266909434963,1.98349003805661,5.98416673425303,0.755102040816326,"Tentative"
"NFLAG_LAST_APPL_IN_DAY_sum",3.85329132912878,3.93884714604635,2.08302620183776,5.95356471047673,0.795918367346939,"Confirmed"
"RATE_DOWN_PAYMENT_sum",4.42276447914454,4.54045608686767,3.37582863733843,5.70572622089694,0.979591836734694,"Confirmed"
"RATE_INTEREST_PRIMARY_sum",-0.171814672032851,-0.232803268167457,-1.54734080034837,1.27015451888481,0,"Rejected"
"RATE_INTEREST_PRIVILEGED_sum",-0.15463028136791,-0.178707209850582,-2.24156686849635,1.62965758168013,0,"Rejected"
"NAME_CASH_LOAN_PURPOSE_sum",5.5239846941088,5.35640804209866,3.53504849467048,7.87614324547846,1,"Confirmed"
"NAME_CONTRACT_STATUS_sum",5.50761675789579,5.53911689605934,4.43693419736812,6.97075346515355,1,"Confirmed"
"DAYS_DECISION_sum",7.56090574431639,7.65693991293574,6.05130081716162,9.09469962628395,1,"Confirmed"
"NAME_PAYMENT_TYPE_sum",5.38761573057579,5.54898811919408,3.10324845558019,6.90892964901837,0.979591836734694,"Confirmed"
"CODE_REJECT_REASON_sum",4.91397327709656,5.05125890813723,2.61072081450367,6.69813348438592,0.938775510204082,"Confirmed"
"NAME_TYPE_SUITE_sum",6.61843829257201,6.74145298984763,3.50929573976655,7.98229212921324,1,"Confirmed"
"NAME_CLIENT_TYPE_sum",4.86727831607428,4.66479440238213,2.83612283867421,7.12317361095431,0.979591836734694,"Confirmed"
"NAME_GOODS_CATEGORY_sum",6.89398446065785,6.95199754487572,4.15876848128069,8.32738438535947,1,"Confirmed"
"NAME_PORTFOLIO_sum",5.48597121592001,5.57625306047398,3.6033868317118,7.70308554642903,1,"Confirmed"
"NAME_PRODUCT_TYPE_sum",5.13702290813394,5.13128301018114,2.54171963052967,7.06468549468887,0.918367346938776,"Confirmed"
"CHANNEL_TYPE_sum",6.50763065963883,6.52307397883208,4.81109476927398,7.99840855357033,1,"Confirmed"
"SELLERPLACE_AREA_sum",4.42487768250841,4.65122043871145,2.11580208593417,6.00534424186352,0.918367346938776,"Confirmed"
"NAME_SELLER_INDUSTRY_sum",6.11270923676247,6.21683060787229,4.2621695207769,7.95490538443595,1,"Confirmed"
"CNT_PAYMENT_sum",7.79737541732237,7.91940824875143,5.90375830828753,9.05320391457334,1,"Confirmed"
"NAME_YIELD_GROUP_sum",6.67208949464475,6.74717480625533,5.02298524942614,8.41755889509105,1,"Confirmed"
"PRODUCT_COMBINATION_sum",7.36247374905809,7.18004817780703,5.39262417341759,9.91336940326903,1,"Confirmed"
"DAYS_FIRST_DRAWING_sum",5.20608884731125,5.27546326369508,2.937468207721,6.91475722669232,0.979591836734694,"Confirmed"
"DAYS_FIRST_DUE_sum",6.23198647039981,6.1999938250342,4.76337655706195,7.54694076235046,1,"Confirmed"
"DAYS_LAST_DUE_1ST_VERSION_sum",6.68451981105372,6.62420219058801,4.93769540325215,7.6885634023997,1,"Confirmed"
"DAYS_LAST_DUE_sum",6.20566041644193,6.14429221368186,4.79437331559562,7.64527619820994,1,"Confirmed"
"DAYS_TERMINATION_sum",5.88512152978547,5.96361630515264,4.59753912556368,6.74809468897263,1,"Confirmed"
"NFLAG_INSURED_ON_APPROVAL_sum",4.39934099827776,4.38315790856354,2.59778928517907,6.05722512459268,0.959183673469388,"Confirmed"
"APP_CREDIT_PERC_sum",8.57429696239016,9.01968696751808,4.5554099135309,11.0564458398437,1,"Confirmed"
"NAME_CONTRACT_TYPE_n_distinct",2.80700226512546,2.73071957879844,1.19346888392783,4.144936912546,0.326530612244898,"Tentative"
"AMT_ANNUITY_n_distinct.y",4.4388539979769,4.57082085131328,2.06065707951033,6.50362351394641,0.897959183673469,"Confirmed"
"AMT_APPLICATION_n_distinct",4.53211045506415,4.5812735311445,2.45578222290858,5.92413196609528,0.897959183673469,"Confirmed"
"AMT_CREDIT_n_distinct",4.50615378983774,4.42433223432658,2.2927109091644,6.13813413395396,0.897959183673469,"Confirmed"
"AMT_DOWN_PAYMENT_n_distinct",4.21853968882989,4.16156920423648,2.54070336401005,5.68436354871206,0.918367346938776,"Confirmed"
"AMT_GOODS_PRICE_n_distinct",4.72790402319211,4.88611225183922,2.24335693221581,6.44117869850131,0.918367346938776,"Confirmed"
"WEEKDAY_APPR_PROCESS_START_n_distinct",4.55789375828577,4.81147723972434,1.80294999549763,6.75499318766827,0.897959183673469,"Confirmed"
"HOUR_APPR_PROCESS_START_n_distinct",4.68190862940876,4.66977561571928,2.71431955603235,6.56475614076059,0.918367346938776,"Confirmed"
"FLAG_LAST_APPL_PER_CONTRACT_n_distinct",0.672046832700904,0.805454625790561,-2.15288296047098,2.69032720698952,0,"Rejected"
"NFLAG_LAST_APPL_IN_DAY_n_distinct",0.24509640278336,0.323871024171415,-1.84923201292973,2.00149717178089,0,"Rejected"
"RATE_DOWN_PAYMENT_n_distinct",3.90991682351669,3.89620564415241,2.42985989126238,5.25907584163778,0.836734693877551,"Confirmed"
"RATE_INTEREST_PRIMARY_n_distinct",0.0783865612582584,0.15715463360973,-2.04678041618473,1.70828923734571,0,"Rejected"
"RATE_INTEREST_PRIVILEGED_n_distinct",-0.11688827504945,-0.133828782838704,-2.23383519517117,1.27809891157017,0,"Rejected"
"NAME_CASH_LOAN_PURPOSE_n_distinct",4.31656539259253,4.33463218135179,2.91169762668727,6.24152122384336,0.918367346938776,"Confirmed"
"NAME_CONTRACT_STATUS_n_distinct",2.9275423159793,2.97752513991379,1.61098458143343,4.27637005981763,0.387755102040816,"Tentative"
"DAYS_DECISION_n_distinct",4.77024674924476,4.97009257850114,1.815980111028,6.61054651139943,0.918367346938776,"Confirmed"
"NAME_PAYMENT_TYPE_n_distinct",2.28682053736551,2.36161412286812,0.951775632469851,3.80243940726419,0.102040816326531,"Rejected"
"CODE_REJECT_REASON_n_distinct",4.8042659982674,4.75291184670418,3.53571004440005,5.83279536570352,1,"Confirmed"
"NAME_TYPE_SUITE_n_distinct",3.73164751003422,3.74499543103212,1.5764579658915,5.12952006653884,0.816326530612245,"Confirmed"
"NAME_CLIENT_TYPE_n_distinct",3.25014324852303,3.29625214841172,1.70013267980654,4.54636612546888,0.571428571428571,"Tentative"
"NAME_GOODS_CATEGORY_n_distinct",4.36976610044141,4.37470066232298,2.86357684993842,5.66441917651542,0.979591836734694,"Confirmed"
"NAME_PORTFOLIO_n_distinct",2.77381711930788,2.69085722334065,1.55348057697742,4.04370501657846,0.326530612244898,"Tentative"
"NAME_PRODUCT_TYPE_n_distinct",2.61314793522301,2.56374218164066,0.996244024753526,4.1432442554941,0.244897959183673,"Tentative"
"CHANNEL_TYPE_n_distinct",3.8805121400173,3.98866322703865,2.28357690737648,5.36873718950159,0.816326530612245,"Confirmed"
"SELLERPLACE_AREA_n_distinct",5.35566859044788,5.42691298473505,3.64537186032467,7.55269502119242,0.979591836734694,"Confirmed"
"NAME_SELLER_INDUSTRY_n_distinct",3.16318741070267,3.30232962746469,1.52957675477628,4.81213569877955,0.489795918367347,"Tentative"
"CNT_PAYMENT_n_distinct",4.95252467402687,4.94980058503296,2.83752222623911,6.85991995239808,0.938775510204082,"Confirmed"
"NAME_YIELD_GROUP_n_distinct",4.35947335234933,4.33468639467008,2.86267837251023,5.8366914216678,0.918367346938776,"Confirmed"
"PRODUCT_COMBINATION_n_distinct",5.08533171884084,5.10666298248149,3.25864047880782,7.25018382492397,1,"Confirmed"
"DAYS_FIRST_DRAWING_n_distinct",2.83150787306867,2.8682231084086,1.56405615010813,3.76254136417118,0.326530612244898,"Tentative"
"DAYS_FIRST_DUE_n_distinct",3.56811177750719,3.55549313337862,2.23475857344649,4.89332992374937,0.693877551020408,"Tentative"
"DAYS_LAST_DUE_1ST_VERSION_n_distinct",3.22055364248333,3.23176619841941,1.82570052765043,5.35061755682023,0.510204081632653,"Tentative"
"DAYS_LAST_DUE_n_distinct",3.54458665125384,3.56409135483027,1.88263262732654,5.20604966645694,0.63265306122449,"Tentative"
"DAYS_TERMINATION_n_distinct",3.73129338932924,3.72061453948381,2.34240394295313,5.41196354272361,0.755102040816326,"Tentative"
"NFLAG_INSURED_ON_APPROVAL_n_distinct",1.63899407585193,1.79893986943276,-0.282779730193428,2.65377696282341,0,"Rejected"
"APP_CREDIT_PERC_n_distinct",5.06447773129172,5.1475616669815,2.30444723109492,6.67669873233359,0.918367346938776,"Confirmed"
